,confirmed,country,date,lat,lon,province_state,deaths,recovered,active
7523,0,Congo (Kinshasa),2020-01-26,-4.0383,21.7587,,0,0,0
7524,0,Congo (Kinshasa),2020-01-27,-4.0383,21.7587,,0,0,0
7525,0,Congo (Kinshasa),2020-01-28,-4.0383,21.7587,,0,0,0
7526,0,Congo (Kinshasa),2020-01-29,-4.0383,21.7587,,0,0,0
7527,0,Congo (Kinshasa),2020-01-30,-4.0383,21.7587,,0,0,0
7528,0,Congo (Kinshasa),2020-01-31,-4.0383,21.7587,,0,0,0
7529,0,Congo (Kinshasa),2020-02-01,-4.0383,21.7587,,0,0,0
7530,0,Congo (Kinshasa),2020-02-02,-4.0383,21.7587,,0,0,0
7531,0,Congo (Kinshasa),2020-02-03,-4.0383,21.7587,,0,0,0
7532,0,Congo (Kinshasa),2020-02-04,-4.0383,21.7587,,0,0,0
7533,0,Congo (Kinshasa),2020-02-05,-4.0383,21.7587,,0,0,0
7534,0,Congo (Kinshasa),2020-02-06,-4.0383,21.7587,,0,0,0
7535,0,Congo (Kinshasa),2020-02-07,-4.0383,21.7587,,0,0,0
7536,0,Congo (Kinshasa),2020-02-08,-4.0383,21.7587,,0,0,0
7537,0,Congo (Kinshasa),2020-02-09,-4.0383,21.7587,,0,0,0
7538,0,Congo (Kinshasa),2020-02-10,-4.0383,21.7587,,0,0,0
7539,0,Congo (Kinshasa),2020-02-11,-4.0383,21.7587,,0,0,0
7540,0,Congo (Kinshasa),2020-02-12,-4.0383,21.7587,,0,0,0
7541,0,Congo (Kinshasa),2020-02-13,-4.0383,21.7587,,0,0,0
7542,0,Congo (Kinshasa),2020-02-14,-4.0383,21.7587,,0,0,0
7543,0,Congo (Kinshasa),2020-02-15,-4.0383,21.7587,,0,0,0
7544,0,Congo (Kinshasa),2020-02-16,-4.0383,21.7587,,0,0,0
7545,0,Congo (Kinshasa),2020-02-17,-4.0383,21.7587,,0,0,0
7546,0,Congo (Kinshasa),2020-02-18,-4.0383,21.7587,,0,0,0
7547,0,Congo (Kinshasa),2020-02-19,-4.0383,21.7587,,0,0,0
7548,0,Congo (Kinshasa),2020-02-20,-4.0383,21.7587,,0,0,0
7549,0,Congo (Kinshasa),2020-02-21,-4.0383,21.7587,,0,0,0
7550,0,Congo (Kinshasa),2020-02-22,-4.0383,21.7587,,0,0,0
7551,0,Congo (Kinshasa),2020-02-23,-4.0383,21.7587,,0,0,0
7552,0,Congo (Kinshasa),2020-02-24,-4.0383,21.7587,,0,0,0
7553,0,Congo (Kinshasa),2020-02-25,-4.0383,21.7587,,0,0,0
7554,0,Congo (Kinshasa),2020-02-26,-4.0383,21.7587,,0,0,0
7555,0,Congo (Kinshasa),2020-02-27,-4.0383,21.7587,,0,0,0
7556,0,Congo (Kinshasa),2020-02-28,-4.0383,21.7587,,0,0,0
7557,0,Congo (Kinshasa),2020-02-29,-4.0383,21.7587,,0,0,0
7558,0,Congo (Kinshasa),2020-03-01,-4.0383,21.7587,,0,0,0
7559,0,Congo (Kinshasa),2020-03-02,-4.0383,21.7587,,0,0,0
7560,0,Congo (Kinshasa),2020-03-03,-4.0383,21.7587,,0,0,0
7561,0,Congo (Kinshasa),2020-03-04,-4.0383,21.7587,,0,0,0
7562,0,Congo (Kinshasa),2020-03-05,-4.0383,21.7587,,0,0,0
7563,0,Congo (Kinshasa),2020-03-06,-4.0383,21.7587,,0,0,0
7564,0,Congo (Kinshasa),2020-03-07,-4.0383,21.7587,,0,0,0
7565,0,Congo (Kinshasa),2020-03-08,-4.0383,21.7587,,0,0,0
7566,0,Congo (Kinshasa),2020-03-09,-4.0383,21.7587,,0,0,0
7567,0,Congo (Kinshasa),2020-03-10,-4.0383,21.7587,,0,0,0
7568,1,Congo (Kinshasa),2020-03-11,-4.0383,21.7587,,0,0,1
7569,1,Congo (Kinshasa),2020-03-12,-4.0383,21.7587,,0,0,1
7570,2,Congo (Kinshasa),2020-03-13,-4.0383,21.7587,,0,0,2
7571,2,Congo (Kinshasa),2020-03-14,-4.0383,21.7587,,0,0,2
7572,2,Congo (Kinshasa),2020-03-15,-4.0383,21.7587,,0,0,2
7573,2,Congo (Kinshasa),2020-03-16,-4.0383,21.7587,,0,0,2
7574,3,Congo (Kinshasa),2020-03-17,-4.0383,21.7587,,0,0,3
7575,4,Congo (Kinshasa),2020-03-18,-4.0383,21.7587,,0,0,4
7576,14,Congo (Kinshasa),2020-03-19,-4.0383,21.7587,,0,0,14
7577,18,Congo (Kinshasa),2020-03-20,-4.0383,21.7587,,0,0,18
7578,23,Congo (Kinshasa),2020-03-21,-4.0383,21.7587,,1,0,22
7579,30,Congo (Kinshasa),2020-03-22,-4.0383,21.7587,,1,0,29
7580,36,Congo (Kinshasa),2020-03-23,-4.0383,21.7587,,1,0,35
7581,45,Congo (Kinshasa),2020-03-24,-4.0383,21.7587,,2,0,43
7582,48,Congo (Kinshasa),2020-03-25,-4.0383,21.7587,,2,0,46
7583,51,Congo (Kinshasa),2020-03-26,-4.0383,21.7587,,3,0,48
7584,51,Congo (Kinshasa),2020-03-27,-4.0383,21.7587,,3,2,46
7585,65,Congo (Kinshasa),2020-03-28,-4.0383,21.7587,,6,2,57
7586,65,Congo (Kinshasa),2020-03-29,-4.0383,21.7587,,6,2,57
7587,81,Congo (Kinshasa),2020-03-30,-4.0383,21.7587,,8,2,71
7588,98,Congo (Kinshasa),2020-03-31,-4.0383,21.7587,,8,2,88
7589,109,Congo (Kinshasa),2020-04-01,-4.0383,21.7587,,9,3,97
7590,134,Congo (Kinshasa),2020-04-02,-4.0383,21.7587,,13,3,118
7591,134,Congo (Kinshasa),2020-04-03,-4.0383,21.7587,,13,3,118
7592,154,Congo (Kinshasa),2020-04-04,-4.0383,21.7587,,18,3,133
7593,154,Congo (Kinshasa),2020-04-05,-4.0383,21.7587,,18,3,133
7594,161,Congo (Kinshasa),2020-04-06,-4.0383,21.7587,,18,5,138
7595,180,Congo (Kinshasa),2020-04-07,-4.0383,21.7587,,18,9,153
7596,180,Congo (Kinshasa),2020-04-08,-4.0383,21.7587,,18,9,153
7597,180,Congo (Kinshasa),2020-04-09,-4.0383,21.7587,,18,9,153
7598,215,Congo (Kinshasa),2020-04-10,-4.0383,21.7587,,20,13,182
7599,223,Congo (Kinshasa),2020-04-11,-4.0383,21.7587,,20,16,187
7600,234,Congo (Kinshasa),2020-04-12,-4.0383,21.7587,,20,16,198
7601,235,Congo (Kinshasa),2020-04-13,-4.0383,21.7587,,20,17,198
7602,241,Congo (Kinshasa),2020-04-14,-4.0383,21.7587,,20,20,201
7603,254,Congo (Kinshasa),2020-04-15,-4.0383,21.7587,,21,21,212
7604,267,Congo (Kinshasa),2020-04-16,-4.0383,21.7587,,22,23,222
7605,287,Congo (Kinshasa),2020-04-17,-4.0383,21.7587,,23,25,239
7606,307,Congo (Kinshasa),2020-04-18,-4.0383,21.7587,,25,26,256
7607,327,Congo (Kinshasa),2020-04-19,-4.0383,21.7587,,25,26,276
7608,332,Congo (Kinshasa),2020-04-20,-4.0383,21.7587,,25,27,280
7609,350,Congo (Kinshasa),2020-04-21,-4.0383,21.7587,,25,35,290
7610,359,Congo (Kinshasa),2020-04-22,-4.0383,21.7587,,25,45,289
7611,377,Congo (Kinshasa),2020-04-23,-4.0383,21.7587,,25,47,305
7612,394,Congo (Kinshasa),2020-04-24,-4.0383,21.7587,,25,48,321
7613,416,Congo (Kinshasa),2020-04-25,-4.0383,21.7587,,28,49,339
7614,442,Congo (Kinshasa),2020-04-26,-4.0383,21.7587,,28,50,364
7615,459,Congo (Kinshasa),2020-04-27,-4.0383,21.7587,,28,50,381
7616,471,Congo (Kinshasa),2020-04-28,-4.0383,21.7587,,30,56,385
7617,491,Congo (Kinshasa),2020-04-29,-4.0383,21.7587,,30,59,402
7618,572,Congo (Kinshasa),2020-04-30,-4.0383,21.7587,,31,73,468
7619,604,Congo (Kinshasa),2020-05-01,-4.0383,21.7587,,32,75,497
7620,674,Congo (Kinshasa),2020-05-02,-4.0383,21.7587,,33,75,566
7621,674,Congo (Kinshasa),2020-05-03,-4.0383,21.7587,,33,75,566
7622,0,Costa Rica,2020-01-22,9.7489,-83.7534,,0,0,0
7623,0,Costa Rica,2020-01-23,9.7489,-83.7534,,0,0,0
7624,0,Costa Rica,2020-01-24,9.7489,-83.7534,,0,0,0
7625,0,Costa Rica,2020-01-25,9.7489,-83.7534,,0,0,0
7626,0,Costa Rica,2020-01-26,9.7489,-83.7534,,0,0,0
7627,0,Costa Rica,2020-01-27,9.7489,-83.7534,,0,0,0
7628,0,Costa Rica,2020-01-28,9.7489,-83.7534,,0,0,0
7629,0,Costa Rica,2020-01-29,9.7489,-83.7534,,0,0,0
7630,0,Costa Rica,2020-01-30,9.7489,-83.7534,,0,0,0
7631,0,Costa Rica,2020-01-31,9.7489,-83.7534,,0,0,0
7632,0,Costa Rica,2020-02-01,9.7489,-83.7534,,0,0,0
7633,0,Costa Rica,2020-02-02,9.7489,-83.7534,,0,0,0
7634,0,Costa Rica,2020-02-03,9.7489,-83.7534,,0,0,0
7635,0,Costa Rica,2020-02-04,9.7489,-83.7534,,0,0,0
7636,0,Costa Rica,2020-02-05,9.7489,-83.7534,,0,0,0
7637,0,Costa Rica,2020-02-06,9.7489,-83.7534,,0,0,0
7638,0,Costa Rica,2020-02-07,9.7489,-83.7534,,0,0,0
7639,0,Costa Rica,2020-02-08,9.7489,-83.7534,,0,0,0
7640,0,Costa Rica,2020-02-09,9.7489,-83.7534,,0,0,0
7641,0,Costa Rica,2020-02-10,9.7489,-83.7534,,0,0,0
7642,0,Costa Rica,2020-02-11,9.7489,-83.7534,,0,0,0
7643,0,Costa Rica,2020-02-12,9.7489,-83.7534,,0,0,0
7644,0,Costa Rica,2020-02-13,9.7489,-83.7534,,0,0,0
7645,0,Costa Rica,2020-02-14,9.7489,-83.7534,,0,0,0
7646,0,Costa Rica,2020-02-15,9.7489,-83.7534,,0,0,0
7647,0,Costa Rica,2020-02-16,9.7489,-83.7534,,0,0,0
7648,0,Costa Rica,2020-02-17,9.7489,-83.7534,,0,0,0
7649,0,Costa Rica,2020-02-18,9.7489,-83.7534,,0,0,0
7650,0,Costa Rica,2020-02-19,9.7489,-83.7534,,0,0,0
7651,0,Costa Rica,2020-02-20,9.7489,-83.7534,,0,0,0
7652,0,Costa Rica,2020-02-21,9.7489,-83.7534,,0,0,0
7653,0,Costa Rica,2020-02-22,9.7489,-83.7534,,0,0,0
7654,0,Costa Rica,2020-02-23,9.7489,-83.7534,,0,0,0
7655,0,Costa Rica,2020-02-24,9.7489,-83.7534,,0,0,0
7656,0,Costa Rica,2020-02-25,9.7489,-83.7534,,0,0,0
7657,0,Costa Rica,2020-02-26,9.7489,-83.7534,,0,0,0
7658,0,Costa Rica,2020-02-27,9.7489,-83.7534,,0,0,0
7659,0,Costa Rica,2020-02-28,9.7489,-83.7534,,0,0,0
7660,0,Costa Rica,2020-02-29,9.7489,-83.7534,,0,0,0
7661,0,Costa Rica,2020-03-01,9.7489,-83.7534,,0,0,0
7662,0,Costa Rica,2020-03-02,9.7489,-83.7534,,0,0,0
7663,0,Costa Rica,2020-03-03,9.7489,-83.7534,,0,0,0
7664,0,Costa Rica,2020-03-04,9.7489,-83.7534,,0,0,0
7665,0,Costa Rica,2020-03-05,9.7489,-83.7534,,0,0,0
7666,1,Costa Rica,2020-03-06,9.7489,-83.7534,,0,0,1
7667,1,Costa Rica,2020-03-07,9.7489,-83.7534,,0,0,1
7668,5,Costa Rica,2020-03-08,9.7489,-83.7534,,0,0,5
7669,9,Costa Rica,2020-03-09,9.7489,-83.7534,,0,0,9
7670,9,Costa Rica,2020-03-10,9.7489,-83.7534,,0,0,9
7671,13,Costa Rica,2020-03-11,9.7489,-83.7534,,0,0,13
7672,22,Costa Rica,2020-03-12,9.7489,-83.7534,,0,0,22
7673,23,Costa Rica,2020-03-13,9.7489,-83.7534,,0,0,23
7674,26,Costa Rica,2020-03-14,9.7489,-83.7534,,0,0,26
7675,27,Costa Rica,2020-03-15,9.7489,-83.7534,,0,0,27
7676,35,Costa Rica,2020-03-16,9.7489,-83.7534,,0,0,35
7677,41,Costa Rica,2020-03-17,9.7489,-83.7534,,0,0,41
7678,50,Costa Rica,2020-03-18,9.7489,-83.7534,,0,0,50
7679,69,Costa Rica,2020-03-19,9.7489,-83.7534,,1,0,68
7680,89,Costa Rica,2020-03-20,9.7489,-83.7534,,1,0,88
7681,117,Costa Rica,2020-03-21,9.7489,-83.7534,,2,2,113
7682,134,Costa Rica,2020-03-22,9.7489,-83.7534,,2,2,130
7683,158,Costa Rica,2020-03-23,9.7489,-83.7534,,2,2,154
7684,177,Costa Rica,2020-03-24,9.7489,-83.7534,,2,2,173
7685,201,Costa Rica,2020-03-25,9.7489,-83.7534,,2,2,197
7686,231,Costa Rica,2020-03-26,9.7489,-83.7534,,2,2,227
7687,263,Costa Rica,2020-03-27,9.7489,-83.7534,,2,3,258
7688,295,Costa Rica,2020-03-28,9.7489,-83.7534,,2,3,290
7689,314,Costa Rica,2020-03-29,9.7489,-83.7534,,2,3,309
7690,330,Costa Rica,2020-03-30,9.7489,-83.7534,,2,4,324
7691,347,Costa Rica,2020-03-31,9.7489,-83.7534,,2,4,341
7692,375,Costa Rica,2020-04-01,9.7489,-83.7534,,2,4,369
7693,396,Costa Rica,2020-04-02,9.7489,-83.7534,,2,6,388
7694,416,Costa Rica,2020-04-03,9.7489,-83.7534,,2,11,403
7695,435,Costa Rica,2020-04-04,9.7489,-83.7534,,2,13,420
7696,454,Costa Rica,2020-04-05,9.7489,-83.7534,,2,16,436
7697,467,Costa Rica,2020-04-06,9.7489,-83.7534,,2,18,447
7698,483,Costa Rica,2020-04-07,9.7489,-83.7534,,2,24,457
7699,502,Costa Rica,2020-04-08,9.7489,-83.7534,,3,29,470
7700,539,Costa Rica,2020-04-09,9.7489,-83.7534,,3,30,506
7701,558,Costa Rica,2020-04-10,9.7489,-83.7534,,3,42,513
7702,577,Costa Rica,2020-04-11,9.7489,-83.7534,,3,49,525
7703,595,Costa Rica,2020-04-12,9.7489,-83.7534,,3,56,536
7704,612,Costa Rica,2020-04-13,9.7489,-83.7534,,3,62,547
7705,618,Costa Rica,2020-04-14,9.7489,-83.7534,,3,66,549
7706,626,Costa Rica,2020-04-15,9.7489,-83.7534,,4,67,555
7707,642,Costa Rica,2020-04-16,9.7489,-83.7534,,4,74,564
7708,649,Costa Rica,2020-04-17,9.7489,-83.7534,,4,88,557
7709,655,Costa Rica,2020-04-18,9.7489,-83.7534,,4,97,554
7710,660,Costa Rica,2020-04-19,9.7489,-83.7534,,5,112,543
7711,662,Costa Rica,2020-04-20,9.7489,-83.7534,,6,124,532
7712,669,Costa Rica,2020-04-21,9.7489,-83.7534,,6,150,513
7713,681,Costa Rica,2020-04-22,9.7489,-83.7534,,6,180,495
7714,686,Costa Rica,2020-04-23,9.7489,-83.7534,,6,196,484
7715,687,Costa Rica,2020-04-24,9.7489,-83.7534,,6,216,465
7716,693,Costa Rica,2020-04-25,9.7489,-83.7534,,6,242,445
7717,695,Costa Rica,2020-04-26,9.7489,-83.7534,,6,264,425
7718,697,Costa Rica,2020-04-27,9.7489,-83.7534,,6,287,404
7719,705,Costa Rica,2020-04-28,9.7489,-83.7534,,6,306,393
7720,713,Costa Rica,2020-04-29,9.7489,-83.7534,,6,323,384
7721,719,Costa Rica,2020-04-30,9.7489,-83.7534,,6,338,375
7722,725,Costa Rica,2020-05-01,9.7489,-83.7534,,6,355,364
7723,733,Costa Rica,2020-05-02,9.7489,-83.7534,,6,372,355
7724,739,Costa Rica,2020-05-03,9.7489,-83.7534,,6,386,347
7725,0,Cote d'Ivoire,2020-01-22,7.54,-5.5471,,0,0,0
7726,0,Cote d'Ivoire,2020-01-23,7.54,-5.5471,,0,0,0
7727,0,Cote d'Ivoire,2020-01-24,7.54,-5.5471,,0,0,0
7728,0,Cote d'Ivoire,2020-01-25,7.54,-5.5471,,0,0,0
7729,0,Cote d'Ivoire,2020-01-26,7.54,-5.5471,,0,0,0
7730,0,Cote d'Ivoire,2020-01-27,7.54,-5.5471,,0,0,0
7731,0,Cote d'Ivoire,2020-01-28,7.54,-5.5471,,0,0,0
7732,0,Cote d'Ivoire,2020-01-29,7.54,-5.5471,,0,0,0
7733,0,Cote d'Ivoire,2020-01-30,7.54,-5.5471,,0,0,0
7734,0,Cote d'Ivoire,2020-01-31,7.54,-5.5471,,0,0,0
7735,0,Cote d'Ivoire,2020-02-01,7.54,-5.5471,,0,0,0
7736,0,Cote d'Ivoire,2020-02-02,7.54,-5.5471,,0,0,0
7737,0,Cote d'Ivoire,2020-02-03,7.54,-5.5471,,0,0,0
7738,0,Cote d'Ivoire,2020-02-04,7.54,-5.5471,,0,0,0
7739,0,Cote d'Ivoire,2020-02-05,7.54,-5.5471,,0,0,0
7740,0,Cote d'Ivoire,2020-02-06,7.54,-5.5471,,0,0,0
7741,0,Cote d'Ivoire,2020-02-07,7.54,-5.5471,,0,0,0
7742,0,Cote d'Ivoire,2020-02-08,7.54,-5.5471,,0,0,0
7743,0,Cote d'Ivoire,2020-02-09,7.54,-5.5471,,0,0,0
7744,0,Cote d'Ivoire,2020-02-10,7.54,-5.5471,,0,0,0
7745,0,Cote d'Ivoire,2020-02-11,7.54,-5.5471,,0,0,0
7746,0,Cote d'Ivoire,2020-02-12,7.54,-5.5471,,0,0,0
7747,0,Cote d'Ivoire,2020-02-13,7.54,-5.5471,,0,0,0
7748,0,Cote d'Ivoire,2020-02-14,7.54,-5.5471,,0,0,0
7749,0,Cote d'Ivoire,2020-02-15,7.54,-5.5471,,0,0,0
7750,0,Cote d'Ivoire,2020-02-16,7.54,-5.5471,,0,0,0
7751,0,Cote d'Ivoire,2020-02-17,7.54,-5.5471,,0,0,0
7752,0,Cote d'Ivoire,2020-02-18,7.54,-5.5471,,0,0,0
7753,0,Cote d'Ivoire,2020-02-19,7.54,-5.5471,,0,0,0
7754,0,Cote d'Ivoire,2020-02-20,7.54,-5.5471,,0,0,0
7755,0,Cote d'Ivoire,2020-02-21,7.54,-5.5471,,0,0,0
7756,0,Cote d'Ivoire,2020-02-22,7.54,-5.5471,,0,0,0
7757,0,Cote d'Ivoire,2020-02-23,7.54,-5.5471,,0,0,0
7758,0,Cote d'Ivoire,2020-02-24,7.54,-5.5471,,0,0,0
7759,0,Cote d'Ivoire,2020-02-25,7.54,-5.5471,,0,0,0
7760,0,Cote d'Ivoire,2020-02-26,7.54,-5.5471,,0,0,0
7761,0,Cote d'Ivoire,2020-02-27,7.54,-5.5471,,0,0,0
7762,0,Cote d'Ivoire,2020-02-28,7.54,-5.5471,,0,0,0
7763,0,Cote d'Ivoire,2020-02-29,7.54,-5.5471,,0,0,0
7764,0,Cote d'Ivoire,2020-03-01,7.54,-5.5471,,0,0,0
7765,0,Cote d'Ivoire,2020-03-02,7.54,-5.5471,,0,0,0
7766,0,Cote d'Ivoire,2020-03-03,7.54,-5.5471,,0,0,0
7767,0,Cote d'Ivoire,2020-03-04,7.54,-5.5471,,0,0,0
7768,0,Cote d'Ivoire,2020-03-05,7.54,-5.5471,,0,0,0
7769,0,Cote d'Ivoire,2020-03-06,7.54,-5.5471,,0,0,0
7770,0,Cote d'Ivoire,2020-03-07,7.54,-5.5471,,0,0,0
7771,0,Cote d'Ivoire,2020-03-08,7.54,-5.5471,,0,0,0
7772,0,Cote d'Ivoire,2020-03-09,7.54,-5.5471,,0,0,0
7773,0,Cote d'Ivoire,2020-03-10,7.54,-5.5471,,0,0,0
7774,1,Cote d'Ivoire,2020-03-11,7.54,-5.5471,,0,0,1
7775,1,Cote d'Ivoire,2020-03-12,7.54,-5.5471,,0,0,1
7776,1,Cote d'Ivoire,2020-03-13,7.54,-5.5471,,0,0,1
7777,1,Cote d'Ivoire,2020-03-14,7.54,-5.5471,,0,0,1
7778,1,Cote d'Ivoire,2020-03-15,7.54,-5.5471,,0,0,1
